date,open,high,low,close,volume
2023-12-01,123.336,123.49,123.336,123.442,26517
2023-12-04,123.49,123.49,123.35,123.375,24435
2023-12-05,123.373,123.391,123.337,123.38,23659
2023-12-06,123.378,123.393,123.325,123.335,29455
2023-12-07,123.377,123.419,123.311,123.381,29052
2023-12-08,123.382,123.462,123.382,123.429,24331
2023-12-11,123.488,123.688,123.488,123.657,33476
2023-12-12,123.66,123.725,123.572,123.598,43419
2023-12-13,123.648,123.926,123.648,123.75,29601
2023-12-14,123.752,123.82,123.717,123.741,33554
2023-12-15,123.741,123.823,123.702,123.82,25558
2023-12-18,123.87,123.923,123.84,123.905,25041
2023-12-19,123.881,123.939,123.836,123.917,24880
2023-12-20,123.917,123.917,123.86,123.871,35459
2023-12-21,123.86,124.011,123.803,123.926,14636
2023-12-22,124.0,124.064,123.975,124.018,5367
2023-12-25,124.051,124.14,123.993,124.12,32568
2023-12-26,124.164,124.25,124.13,124.178,26889
2023-12-27,124.228,124.321,124.222,124.276,29288
2023-12-28,124.34,124.468,124.158,124.276,6374
2023-12-29,124.324,124.515,124.324,124.502,34607
2024-01-02,124.547,124.731,124.414,124.73,26744
2024-01-03,124.715,124.749,124.401,124.411,39898
2024-01-04,124.461,124.68,124.45,124.659,3071
2024-01-05,124.661,125.019,124.561,125.017,3544
2024-01-08,125.004,125.123,124.791,124.83,26185
2024-01-09,124.815,125.0,124.789,124.982,8244
2024-01-10,124.995,124.995,124.88,124.941,16762
2024-01-11,124.884,124.927,124.784,124.862,39070
2024-01-12,124.852,124.922,124.711,124.729,27545
2024-01-15,124.71,124.753,124.673,124.748,41671
2024-01-16,124.748,124.768,124.697,124.711,24578
2024-01-17,124.71,124.859,124.691,124.858,51466
2024-01-18,124.878,125.246,124.876,124.95,12777
2024-01-19,124.94,125.055,124.902,125.016,17694
2024-01-22,125.064,125.245,124.905,125.127,15594
2024-01-23,125.136,125.156,125.0,125.066,17570
2024-01-24,125.045,125.148,124.989,125.079,30138
2024-01-25,125.045,125.11,124.956,125.089,21893
2024-01-26,125.19,125.225,125.086,125.18,16171
2024-01-29,125.162,125.3,125.142,125.25,55107
2024-01-30,125.375,126.0,125.375,125.599,19103
2024-01-31,125.891,125.9,125.655,125.804,31097
2024-02-01,125.819,125.919,125.732,125.817,59843
2024-02-02,125.817,125.817,125.733,125.79,38222
2024-02-05,126.234,126.234,125.79,125.985,10326
2024-02-06,125.96,125.966,125.594,125.657,9362
2024-02-07,125.58,125.764,125.259,125.727,13351
2024-02-08,126.008,126.008,125.707,125.9,32701
2024-02-19,125.898,125.975,125.768,125.923,20791
2024-02-20,125.921,126.08,125.877,126.009,25068
2024-02-21,126.059,126.101,125.991,126.094,34278
2024-02-22,126.1,126.109,126.034,126.071,26613
2024-02-23,126.267,126.267,126.011,126.252,35797
2024-02-26,126.254,126.382,126.224,126.353,23867
2024-02-27,126.575,126.579,126.448,126.54,24239
2024-02-28,126.436,126.9,126.426,126.702,23738
2024-02-29,126.719,126.969,126.719,126.904,19547
2024-03-01,126.69,126.949,126.4,126.438,11630
2024-03-04,126.47,126.609,126.371,126.596,17737
2024-03-05,126.603,126.662,126.581,126.623,30650
2024-03-06,127.018,127.03,126.801,127.027,28567
2024-03-07,127.306,127.364,126.901,127.161,22069
2024-03-08,127.178,127.251,127.101,127.132,28678
2024-03-11,127.131,127.174,127.0,127.005,5301
2024-03-12,126.884,126.884,126.505,126.52,32802
2024-03-13,126.503,126.503,126.054,126.47,17813
2024-03-14,126.521,126.579,126.303,126.428,39707
2024-03-15,126.522,126.619,126.45,126.574,33055
2024-03-18,126.633,126.692,126.606,126.681,81571
2024-03-19,126.829,126.976,126.752,126.965,7550
2024-03-20,126.899,126.923,126.805,126.826,35052
2024-03-21,126.8,126.873,126.6,126.826,31154
2024-03-22,127.02,127.02,126.789,126.82,21007
2024-03-25,126.777,126.79,126.579,126.645,22923
2024-03-26,126.662,126.704,126.612,126.664,24401
2024-03-27,126.686,126.77,126.631,126.75,8001
2024-03-28,126.875,126.91,126.75,126.773,3176
2024-03-29,126.783,126.934,126.715,126.914,27951
2024-04-01,126.839,126.841,126.719,126.762,26603
2024-04-02,126.818,126.841,126.762,126.816,43906
2024-04-03,126.986,127.086,126.844,127.083,30964
2024-04-08,127.101,127.165,126.971,127.135,38908
2024-04-09,127.177,127.31,127.177,127.275,40459
2024-04-10,127.237,127.242,127.053,127.178,20866
2024-04-11,127.178,127.203,127.152,127.159,35363
2024-04-12,127.263,127.425,127.263,127.394,25054
2024-04-15,127.418,127.573,127.4,127.51,31018
2024-04-16,127.51,127.523,127.445,127.521,25675
2024-04-17,127.598,127.6,127.515,127.566,26192
2024-04-18,127.581,127.795,127.58,127.785,26489
2024-04-19,127.8,127.894,127.755,127.814,44915
2024-04-22,127.831,127.905,127.789,127.902,21973
2024-04-23,127.956,128.203,127.956,128.199,37475
2024-04-24,127.922,128.199,127.557,127.627,30050
2024-04-25,127.693,127.793,127.633,127.689,25800
2024-04-26,127.754,127.788,127.388,127.393,27039
2024-04-29,127.391,127.391,126.12,126.777,8307
2024-04-30,126.89,127.249,126.89,127.244,14715
2024-05-06,127.25,127.429,127.044,127.336,8936
2024-05-07,127.496,127.705,127.34,127.655,24421
2024-05-08,127.733,127.978,127.7,127.781,21601
