date,open,high,low,close,volume
2025-07-18,7.727,7.736,7.718,7.731,396306
2025-07-21,7.761,7.785,7.75,7.777,694254
2025-07-22,7.814,7.822,7.802,7.804,920191
2025-07-23,7.874,7.884,7.859,7.88,1257540
2025-07-24,7.789,7.791,7.742,7.753,1365778
2025-07-25,7.75,7.75,7.727,7.737,604231
2025-07-28,7.707,7.727,7.694,7.718,509153
2025-07-29,7.677,7.695,7.675,7.681,504340
2025-07-30,7.715,7.718,7.694,7.705,593909
2025-07-31,7.667,7.683,7.635,7.677,764354
2025-08-01,7.673,7.692,7.658,7.677,489767
2025-08-04,7.763,7.779,7.762,7.776,923200
2025-08-05,7.815,7.821,7.785,7.789,925503
2025-08-06,7.806,7.814,7.792,7.799,821491
2025-08-07,7.802,7.819,7.789,7.815,940134
2025-08-08,7.821,7.845,7.821,7.839,1294643
2025-08-11,7.783,7.794,7.753,7.762,1168340
2025-08-12,7.745,7.746,7.722,7.728,578150
2025-08-13,7.732,7.748,7.724,7.748,475814
2025-08-14,7.76,7.77,7.742,7.753,406982
2025-08-15,7.715,7.738,7.711,7.729,329566
2025-08-18,7.729,7.764,7.722,7.743,440113
2025-08-19,7.724,7.729,7.714,7.722,419813
2025-08-20,7.692,7.704,7.676,7.7,402190
2025-08-21,7.731,7.736,7.714,7.722,305845
2025-08-22,7.724,7.729,7.702,7.707,306256
2025-08-25,7.757,7.765,7.746,7.755,462497
2025-08-26,7.768,7.782,7.768,7.781,469996
2025-08-27,7.79,7.792,7.776,7.781,442607
2025-08-28,7.797,7.802,7.789,7.799,639069
2025-08-29,7.81,7.821,7.81,7.818,836748
2025-09-01,7.878,7.988,7.878,7.976,2574201
2025-09-02,8.032,8.069,7.999,8.008,2009422
2025-09-03,8.107,8.13,8.09,8.108,1237910
2025-09-04,8.134,8.138,8.036,8.092,1401706
2025-09-05,8.122,8.127,8.099,8.119,1635366
2025-09-08,8.155,8.197,8.153,8.196,982722
2025-09-09,8.283,8.345,8.283,8.322,1653090
2025-09-10,8.264,8.305,8.246,8.304,947007
2025-09-11,8.315,8.325,8.254,8.276,1082116
2025-09-12,8.283,8.32,8.283,8.305,759744
2025-09-15,8.271,8.3,8.221,8.288,848298
2025-09-16,8.373,8.389,8.344,8.388,821974
2025-09-17,8.371,8.371,8.311,8.322,1048561
2025-09-18,8.257,8.306,8.208,8.213,1479032
2025-09-19,8.256,8.269,8.223,8.251,716360
2025-09-22,8.359,8.414,8.33,8.408,1150218
2025-09-23,8.497,8.51,8.463,8.503,1043847
2025-09-24,8.503,8.569,8.486,8.554,868193
2025-09-25,8.512,8.524,8.475,8.505,840782
2025-09-26,8.518,8.547,8.507,8.523,792490
2025-09-29,8.544,8.633,8.539,8.624,1465674
2025-09-30,8.7,8.764,8.695,8.73,1157239
2025-10-09,9.095,9.171,9.078,9.114,1837610
2025-10-10,9.003,9.04,8.969,8.982,1688355
2025-10-13,9.163,9.259,9.163,9.248,1944263
2025-10-14,9.46,9.776,9.272,9.351,4579356
2025-10-15,9.535,9.587,9.499,9.587,2670128
2025-10-16,9.643,9.703,9.61,9.65,3187188
2025-10-17,9.889,10.016,9.781,10.003,6167580
2025-10-20,9.774,9.787,9.668,9.685,4090160
2025-10-21,9.966,9.966,9.846,9.913,2694127
2025-10-22,9.385,9.506,9.346,9.504,3823274
2025-10-23,9.354,9.454,9.316,9.398,2832128
2025-10-24,9.448,9.458,9.33,9.351,2293592
2025-10-27,9.35,9.351,9.29,9.308,1423767
2025-10-28,9.172,9.172,8.973,8.977,2629875
2025-10-29,9.058,9.084,9.003,9.077,2506516
2025-10-30,9.025,9.078,8.937,9.078,2718341
2025-10-31,9.215,9.227,9.136,9.177,1821161
2025-11-03,9.14,9.193,9.124,9.187,1442210
2025-11-04,9.136,9.146,9.094,9.124,1374844
2025-11-05,9.048,9.121,9.027,9.093,1135806
2025-11-06,9.103,9.144,9.094,9.144,580452
2025-11-07,9.158,9.186,9.145,9.182,722079
2025-11-10,9.255,9.344,9.248,9.335,1465804
2025-11-11,9.486,9.503,9.449,9.467,2153128
2025-11-12,9.462,9.472,9.385,9.427,1151046
2025-11-13,9.558,9.591,9.543,9.581,1512871
2025-11-14,9.526,9.587,9.489,9.503,1760330
2025-11-17,9.327,9.365,9.232,9.276,1817039
2025-11-18,9.22,9.227,9.159,9.172,1762028
2025-11-19,9.283,9.366,9.267,9.355,1226688
2025-11-20,9.367,9.367,9.259,9.297,1517799
2025-11-21,9.285,9.32,9.216,9.227,1579701
2025-11-24,9.252,9.258,9.225,9.254,1007181
2025-11-25,9.38,9.441,9.375,9.41,1139029
2025-11-26,9.419,9.45,9.403,9.411,1016214
2025-11-27,9.41,9.419,9.388,9.412,676437
2025-11-28,9.474,9.493,9.457,9.472,569548
2025-12-01,9.558,9.614,9.534,9.57,1503115
2025-12-02,9.527,9.552,9.496,9.522,1078840
2025-12-03,9.523,9.549,9.49,9.503,744082
2025-12-04,9.516,9.533,9.439,9.468,1118872
2025-12-05,9.492,9.556,9.49,9.546,858110
2025-12-08,9.52,9.526,9.486,9.521,742188
2025-12-09,9.483,9.49,9.43,9.452,727749
2025-12-10,9.52,9.524,9.487,9.497,647006
2025-12-11,9.566,9.573,9.499,9.516,937956
2025-12-12,9.605,9.639,9.601,9.636,839608
2025-12-15,9.706,9.775,9.706,9.769,1042417
2025-12-16,9.695,9.711,9.61,9.65,1545922
2025-12-17,9.699,9.76,9.692,9.724,929618
2025-12-18,9.725,9.744,9.717,9.731,680299
2025-12-19,9.717,9.735,9.686,9.729,818875
2025-12-22,9.796,9.928,9.791,9.925,1436038
2025-12-23,10.054,10.119,10.036,10.07,1939893
2025-12-24,10.154,10.155,10.037,10.073,1946998
2025-12-25,10.0,10.01,9.962,9.996,1783655
