date,open,high,low,close,volume
2021-09-15,114.476,114.61,114.302,114.352,9011
2021-09-16,114.362,114.505,114.22,114.486,9649
2021-09-17,114.415,114.75,114.415,114.639,7807
2021-09-22,114.631,114.745,114.589,114.736,5097
2021-09-23,114.736,114.796,114.703,114.738,6644
2021-09-24,114.748,114.785,114.708,114.713,5459
2021-09-27,114.709,114.845,114.663,114.781,8577
2021-09-28,114.731,114.816,114.68,114.714,5242
2021-09-29,114.714,114.999,114.664,114.928,5160
2021-09-30,114.766,115.0,114.766,114.93,9199
2021-10-08,114.923,114.923,114.7,114.702,5666
2021-10-11,114.699,114.752,114.619,114.62,9929
2021-10-12,114.66,114.66,114.285,114.395,8228
2021-10-13,114.37,114.55,114.37,114.37,9089
2021-10-14,114.347,114.588,114.345,114.432,10264
2021-10-15,114.468,114.468,114.355,114.417,9213
2021-10-18,114.417,114.417,114.0,114.009,8845
2021-10-19,114.059,114.059,113.8,113.941,10519
2021-10-20,113.991,114.1,113.905,114.044,9997
2021-10-21,113.995,114.249,113.995,114.173,9151
2021-10-22,114.1,114.35,114.1,114.223,6735
2021-10-25,114.15,114.32,114.105,114.211,5709
2021-10-26,114.211,114.318,114.211,114.316,9559
2021-10-27,114.262,114.43,114.262,114.371,6835
2021-10-28,114.321,114.417,114.321,114.393,15757
2021-10-29,114.4,114.569,114.4,114.523,7554
2021-11-01,114.529,114.685,114.529,114.672,8380
2021-11-02,114.67,114.94,114.623,114.914,11776
2021-11-03,114.915,115.26,114.865,115.105,9621
2021-11-04,115.105,115.105,114.9,115.035,6574
2021-11-05,115.04,115.25,115.04,115.109,7631
2021-11-08,115.116,115.22,115.07,115.191,7263
2021-11-09,115.15,115.153,114.973,115.114,6454
2021-11-10,115.115,115.242,114.925,114.997,8220
2021-11-11,114.99,115.088,114.579,114.794,9502
2021-11-12,114.794,114.897,114.745,114.869,10223
2021-11-15,114.844,115.185,114.748,115.053,5439
2021-11-16,114.95,115.233,114.95,115.191,5897
2021-11-17,115.191,115.208,115.001,115.066,7134
2021-11-18,115.141,115.395,115.141,115.29,8379
2021-11-19,115.257,115.435,115.108,115.144,8113
2021-11-22,115.144,115.298,115.14,115.217,7288
2021-11-23,115.249,115.249,115.047,115.224,6940
2021-11-24,115.219,115.395,115.219,115.253,7358
2021-11-25,115.258,115.336,115.258,115.33,6974
2021-11-26,115.335,115.632,115.335,115.609,8368
2021-11-29,115.605,115.605,115.535,115.553,7130
2021-11-30,115.553,115.553,115.327,115.418,9168
2021-12-01,115.42,115.421,115.311,115.32,6948
2021-12-02,115.32,115.48,115.312,115.44,6940
2021-12-03,115.405,115.49,115.35,115.394,7925
2021-12-06,115.41,115.661,115.41,115.545,10148
2021-12-07,115.56,115.611,115.431,115.432,9160
2021-12-08,115.405,115.482,115.405,115.457,9236
2021-12-09,115.45,115.45,115.3,115.316,8630
2021-12-10,115.305,115.5,115.305,115.486,9267
2021-12-13,115.495,115.536,115.309,115.32,8539
2021-12-14,115.32,115.734,115.32,115.619,11046
2021-12-15,115.619,115.619,115.374,115.547,11372
2021-12-16,115.545,115.597,115.417,115.482,10394
2021-12-17,115.485,115.715,115.377,115.6,10762
2021-12-20,115.606,115.65,115.553,115.555,7571
2021-12-21,115.55,115.564,115.505,115.554,7723
2021-12-22,115.55,115.752,115.512,115.67,10140
2021-12-23,115.67,115.894,115.67,115.889,13900
2021-12-24,115.855,115.893,115.831,115.889,5938
2021-12-27,115.901,116.15,115.89,116.071,13240
2021-12-28,116.076,116.18,115.982,116.031,11924
2021-12-29,116.026,116.079,115.641,116.015,10563
2021-12-30,116.015,116.265,116.01,116.227,9656
2021-12-31,116.22,116.29,116.177,116.195,8297
2022-01-04,116.2,116.4,116.14,116.355,10059
2022-01-05,116.355,116.358,116.31,116.32,8062
2022-01-06,116.32,116.32,116.17,116.181,7169
2022-01-07,116.18,116.531,116.131,116.203,13123
2022-01-10,116.206,116.368,116.206,116.319,11243
2022-01-11,116.324,116.429,116.285,116.298,8544
2022-01-12,116.295,116.353,116.242,116.251,8678
2022-01-13,116.253,116.393,116.253,116.381,9000
2022-01-14,116.391,116.579,116.391,116.534,5859
2022-01-17,116.431,116.73,116.43,116.561,8048
2022-01-18,116.565,116.867,116.565,116.838,12570
2022-01-19,116.915,118.006,116.915,117.145,10894
2022-01-20,116.75,117.09,116.75,117.013,9760
2022-01-21,117.063,117.35,117.05,117.306,11722
2022-01-24,117.313,117.653,117.313,117.612,9028
2022-01-25,117.4,117.7,117.4,117.59,11723
2022-01-26,117.542,117.566,117.021,117.071,14806
2022-01-27,117.122,117.286,116.891,116.994,9955
2022-01-28,117.002,117.314,117.002,117.039,9387
2022-02-07,117.091,117.091,116.84,117.037,11400
2022-02-08,117.043,117.356,117.041,117.167,10521
2022-02-09,117.162,117.287,117.063,117.173,10391
2022-02-10,117.173,117.356,117.114,117.197,7501
2022-02-11,117.195,117.195,116.747,116.761,13241
2022-02-14,116.765,116.9,116.505,116.535,14994
2022-02-15,116.496,116.7,116.449,116.625,11418
2022-02-16,116.605,116.747,116.591,116.672,8841
2022-02-17,116.699,116.847,116.699,116.751,9513
2022-02-18,116.774,116.88,116.713,116.736,10414
2022-02-21,116.736,116.741,116.519,116.52,7832
2022-02-22,116.405,116.452,116.322,116.324,9011
2022-02-23,116.333,116.528,116.331,116.524,10566
2022-02-24,116.551,116.75,116.501,116.615,12828
2022-02-25,116.568,116.687,116.565,116.687,8409
2022-02-28,116.643,116.84,116.643,116.794,9306
2022-03-01,116.792,116.792,116.501,116.522,5489
2022-03-02,116.522,116.572,116.403,116.499,12363
2022-03-03,116.484,116.533,116.216,116.267,9914
2022-03-04,116.271,116.346,116.055,116.221,13510
2022-03-07,116.217,116.411,116.13,116.384,11776
2022-03-08,116.429,116.546,116.283,116.495,10343
2022-03-09,116.544,116.544,116.066,116.125,10841
2022-03-10,116.111,116.353,116.11,116.345,15642
2022-03-11,116.23,116.631,116.23,116.618,10752
2022-03-14,116.731,117.229,116.731,117.188,10761
2022-03-15,117.138,117.238,116.801,116.849,10196
2022-03-16,117.138,117.208,116.55,116.732,8953
2022-03-17,116.724,116.733,116.605,116.65,8742
2022-03-18,116.65,116.832,116.65,116.828,8590
2022-03-21,116.815,116.815,116.401,116.685,8932
2022-03-22,116.681,116.681,116.618,116.627,7683
2022-03-23,116.62,116.675,116.508,116.667,10052
2022-03-24,116.669,116.713,116.617,116.696,9319
2022-03-25,116.695,116.9,116.675,116.886,7263
2022-03-28,116.904,117.01,116.884,116.918,10273
2022-03-29,116.95,116.991,116.925,116.96,8195
2022-03-30,116.965,117.069,116.965,117.037,9555
2022-03-31,117.044,117.087,116.842,116.882,10191
2022-04-01,116.832,117.068,116.792,117.067,6859
2022-04-06,117.065,117.255,116.972,117.174,10301
2022-04-07,117.224,117.29,117.17,117.243,8958
2022-04-08,117.255,117.52,117.255,117.48,9059
2022-04-11,117.53,117.78,117.395,117.401,9506
2022-04-12,117.401,117.571,117.4,117.463,8470
2022-04-13,117.463,117.493,117.319,117.371,8176
2022-04-14,117.397,117.56,117.351,117.51,8624
2022-04-15,117.56,117.56,117.352,117.361,6348
2022-04-18,117.345,117.35,117.107,117.177,5056
2022-04-19,117.148,117.19,117.054,117.078,7848
2022-04-20,117.068,117.07,116.884,116.908,11550
2022-04-21,116.894,117.112,116.894,117.102,10369
2022-04-22,117.1,117.34,117.053,117.082,7419
2022-04-25,117.054,117.399,117.05,117.203,9214
2022-04-26,117.19,117.38,117.189,117.305,9291
2022-04-27,117.3,117.309,117.193,117.225,10685
2022-04-28,117.275,117.275,117.05,117.078,9663
2022-04-29,117.077,117.3,117.031,117.204,15231
2022-05-05,117.204,117.25,117.095,117.174,10301
2022-05-06,117.164,117.222,117.116,117.124,12548
2022-05-09,117.12,117.285,117.116,117.251,12032
2022-05-10,117.301,117.45,117.301,117.449,14398
2022-05-11,117.45,117.499,117.311,117.334,12632
2022-05-12,117.21,117.447,117.21,117.433,12285
2022-05-13,117.484,117.539,117.429,117.475,11619
2022-05-16,117.475,117.525,117.228,117.41,12062
2022-05-17,117.456,117.456,117.401,117.447,11491
2022-05-18,117.401,117.52,117.398,117.49,13632
2022-05-19,117.529,117.59,117.45,117.472,9695
2022-05-20,117.472,117.522,117.425,117.486,11828
2022-05-23,117.512,117.628,117.512,117.615,11973
2022-05-24,117.665,117.729,117.594,117.718,5986
2022-05-25,117.67,117.9,117.67,117.855,12003
2022-05-26,117.859,118.195,117.859,118.1,15839
2022-05-27,118.05,118.28,118.05,118.12,14485
2022-05-30,118.13,118.135,117.95,117.976,13741
2022-05-31,117.954,117.998,117.75,117.783,14159
2022-06-01,117.771,117.869,117.737,117.85,18435
2022-06-02,117.85,117.9,117.725,117.755,15170
2022-06-06,117.713,117.79,117.654,117.689,19746
2022-06-07,117.65,117.699,117.64,117.696,23409
2022-06-08,117.704,117.779,117.683,117.712,22664
2022-06-09,117.716,117.898,117.712,117.89,22765
2022-06-10,117.894,118.0,117.83,117.851,19335
2022-06-13,117.848,118.0,117.652,117.927,23322
2022-06-14,117.92,117.925,117.682,117.756,27772
2022-06-15,117.724,117.8,117.652,117.762,21867
2022-06-16,117.721,117.859,117.583,117.69,19002
2022-06-17,117.684,117.777,117.605,117.73,25246
2022-06-20,117.713,117.78,117.615,117.669,28869
2022-06-21,117.63,117.717,117.621,117.688,28077
2022-06-22,117.688,117.8,117.679,117.76,33997
2022-06-23,117.772,117.8,117.71,117.738,32392
2022-06-24,117.738,117.832,117.7,117.714,37150
2022-06-27,117.664,117.664,117.392,117.424,38460
2022-06-28,117.375,117.464,117.374,117.443,38201
2022-06-29,117.433,117.55,117.393,117.417,33073
2022-06-30,117.393,117.658,117.393,117.565,38706
2022-07-01,117.566,117.65,117.521,117.6,36116
2022-07-04,117.645,117.645,117.36,117.426,40171
2022-07-05,117.376,117.476,117.376,117.426,39950
2022-07-06,117.435,117.578,117.435,117.575,33303
2022-07-07,117.578,117.699,117.47,117.699,27716
2022-07-08,117.651,117.69,117.6,117.648,30260
2022-07-11,117.649,117.799,117.638,117.772,39438
2022-07-12,117.799,117.808,117.739,117.788,30670
2022-07-13,117.788,117.989,117.788,117.907,41658
2022-07-14,117.907,117.956,117.863,117.917,36511
2022-07-15,117.921,118.103,117.921,118.069,31318
2022-07-18,118.069,118.166,117.872,117.976,35291
2022-07-19,117.982,117.982,117.859,117.912,33120
2022-07-20,117.943,118.041,117.862,117.959,32567
2022-07-21,117.977,121.5,117.977,118.094,31155
2022-07-22,118.101,118.144,118.06,118.143,24311
2022-07-25,118.148,118.323,118.047,118.186,47397
2022-07-26,118.186,118.34,118.137,118.31,33581
2022-07-27,118.31,118.474,118.269,118.377,36188
2022-07-28,118.38,118.425,118.35,118.36,37991
2022-07-29,118.377,118.777,118.32,118.774,36939
2022-08-01,118.774,118.914,118.63,118.9,26339
2022-08-02,118.851,119.17,118.851,119.035,36102
2022-08-03,119.035,119.05,118.79,119.032,44626
2022-08-04,119.001,119.264,119.001,119.192,34348
2022-08-05,119.242,119.242,119.103,119.12,28174
2022-08-08,119.071,119.119,118.8,118.992,30910
2022-08-09,118.984,119.042,118.889,118.908,27600
2022-08-10,118.908,119.212,118.898,119.104,37443
2022-08-11,119.108,119.14,118.9,118.96,40386
2022-08-12,118.958,119.042,118.85,118.873,38200
2022-08-15,118.923,119.5,118.923,119.423,30333
2022-08-16,119.44,119.98,119.44,119.612,45149
2022-08-17,119.66,119.66,119.56,119.615,36386
2022-08-18,119.65,119.794,119.578,119.793,47539
2022-08-19,119.769,119.984,119.743,119.976,37593
2022-08-22,119.982,120.059,119.84,119.872,34042
2022-08-23,119.875,119.904,119.824,119.88,36144
2022-08-24,119.89,119.923,119.83,119.884,33298
2022-08-25,119.837,119.884,119.73,119.763,32246
2022-08-26,119.74,119.8,119.623,119.631,28287
2022-08-29,119.597,119.789,119.582,119.725,52256
2022-08-30,119.74,119.96,119.74,119.88,36401
2022-08-31,119.921,119.979,119.833,119.891,38283
2022-09-01,119.891,120.08,119.677,119.984,51518
2022-09-02,119.969,120.22,119.969,120.177,37030
2022-09-05,120.034,120.795,120.034,120.1,28007
2022-09-06,120.106,120.2,119.964,120.01,38988
2022-09-07,120.0,120.018,119.964,120.001,31055
2022-09-08,119.968,120.0,119.9,119.925,34584
2022-09-09,119.94,119.996,119.901,119.954,18797
2022-09-13,119.911,119.95,119.717,119.824,22755
2022-09-14,119.797,119.797,119.66,119.69,36375
2022-09-15,119.676,119.84,119.644,119.701,33444
2022-09-16,119.748,119.749,119.413,119.475,31737
2022-09-19,119.473,119.587,119.472,119.577,36573
2022-09-20,119.577,119.85,119.577,119.848,29543
2022-09-21,119.85,119.93,119.82,119.925,40415
2022-09-22,119.905,119.948,119.85,119.91,41470
2022-09-23,119.91,119.91,119.6,119.643,28036
2022-09-26,119.848,119.848,119.01,119.069,44619
2022-09-27,119.045,119.272,118.92,119.096,26190
2022-09-28,119.055,119.212,119.055,119.127,36290
2022-09-29,119.177,119.271,118.358,118.824,27989
2022-09-30,118.774,118.979,118.701,118.901,32107
2022-10-10,118.901,119.293,118.901,119.262,24574
2022-10-11,119.263,119.425,119.263,119.346,20896
2022-10-12,119.299,119.373,119.202,119.264,33026
2022-10-13,119.314,119.368,119.225,119.323,26178
2022-10-14,119.289,119.616,119.288,119.525,30274
2022-10-17,119.497,119.67,119.439,119.541,29584
2022-10-18,119.541,119.646,119.338,119.548,36748
2022-10-19,119.591,119.644,119.538,119.643,32821
2022-10-20,119.644,119.687,119.439,119.455,30378
2022-10-21,119.505,119.711,119.478,119.576,38311
2022-10-24,119.528,119.693,119.455,119.648,35326
2022-10-25,119.633,119.68,119.542,119.619,30632
2022-10-26,119.57,119.657,119.013,119.622,47894
2022-10-27,119.631,119.897,119.631,119.87,32459
2022-10-28,119.89,120.041,119.885,119.98,29467
2022-10-31,120.003,120.274,120.003,120.258,50466
2022-11-01,120.269,120.269,120.033,120.081,28758
2022-11-02,120.035,120.14,119.761,119.791,24628
2022-11-03,119.841,120.013,119.792,119.998,24557
2022-11-04,119.998,120.045,119.646,119.821,36706
2022-11-07,119.831,119.971,119.83,119.902,33360
2022-11-08,119.852,120.0,119.852,119.968,33070
2022-11-09,120.007,120.197,119.921,120.08,11697
2022-11-10,120.031,120.109,119.923,120.049,28550
2022-11-11,120.02,120.088,119.665,119.766,27221
2022-11-14,119.716,119.716,119.1,119.129,20739
2022-11-15,119.079,119.101,118.932,118.999,34623
2022-11-16,118.961,119.13,118.629,118.648,36345
2022-11-17,118.652,119.1,118.652,119.0,46584
2022-11-18,119.0,119.246,118.922,118.966,41118
2022-11-21,118.966,119.199,118.966,119.176,38756
2022-11-22,119.2,119.25,118.9,119.006,33699
2022-11-23,119.01,119.24,119.01,119.232,51087
2022-11-24,119.298,119.638,119.298,119.53,52848
2022-11-25,119.524,119.549,119.306,119.326,29116
2022-11-28,119.48,119.48,119.004,119.02,37023
2022-11-29,118.971,119.016,118.538,118.587,45453
2022-11-30,118.62,118.789,118.62,118.737,37647
2022-12-01,118.728,118.884,118.498,118.86,36485
2022-12-02,118.856,118.99,118.856,118.957,46230
2022-12-05,118.95,118.989,118.8,118.849,63499
2022-12-06,118.82,118.829,118.509,118.589,48838
2022-12-07,118.589,118.637,118.477,118.613,54268
2022-12-08,118.671,118.918,118.671,118.901,57312
2022-12-09,118.848,118.898,118.702,118.761,30804
2022-12-12,118.771,118.858,118.771,118.781,43430
2022-12-13,118.809,118.809,118.522,118.593,42347
2022-12-14,118.621,118.94,118.621,118.888,31793
2022-12-15,118.891,118.998,118.816,118.921,34509
2022-12-16,118.871,119.034,118.834,118.937,33275
2022-12-19,118.987,119.194,118.987,119.149,25157
2022-12-20,119.1,119.199,118.99,119.08,41408
2022-12-21,119.12,119.145,118.964,119.133,33971
2022-12-22,119.135,119.171,119.086,119.137,23911
2022-12-23,119.13,119.176,119.092,119.122,40208
2022-12-26,119.132,119.222,118.982,119.037,31335
2022-12-27,119.037,119.151,119.0,119.008,22866
2022-12-28,119.058,119.07,119.01,119.032,18821
2022-12-29,119.035,119.2,119.034,119.171,49390
2022-12-30,119.22,119.394,119.18,119.333,18568
2023-01-03,119.32,119.383,119.28,119.34,26486
2023-01-04,119.343,119.5,119.343,119.439,30266
2023-01-05,119.446,119.529,119.39,119.441,33427
2023-01-06,119.444,119.444,119.252,119.291,48962
2023-01-09,119.327,119.415,119.291,119.349,29737
2023-01-10,119.335,119.349,119.256,119.256,41753
2023-01-11,119.245,119.255,119.087,119.12,33780
2023-01-12,119.155,119.2,119.12,119.152,47677
2023-01-13,119.145,119.145,119.08,119.133,41485
2023-01-16,119.086,119.086,118.911,118.913,12650
2023-01-17,118.95,119.0,118.925,118.942,9728
2023-01-18,118.978,119.059,118.85,118.866,41329
2023-01-19,118.885,118.965,118.828,118.829,53794
2023-01-20,118.891,118.979,118.891,118.969,24619
2023-01-30,118.953,119.055,118.86,119.049,23776
2023-01-31,119.099,119.142,119.022,119.127,46967
2023-02-01,119.14,119.208,119.059,119.137,38932
2023-02-02,119.136,119.229,119.116,119.201,28740
2023-02-03,119.211,119.315,119.211,119.305,69852
2023-02-06,119.355,119.355,119.297,119.31,32426
2023-02-07,119.29,119.36,119.203,119.285,32732
2023-02-08,119.292,119.35,119.2,119.228,42771
2023-02-09,119.278,119.311,119.23,119.241,125553
2023-02-10,119.28,119.358,119.28,119.328,26938
2023-02-13,119.338,119.399,119.338,119.355,31260
2023-02-14,119.356,119.405,119.32,119.375,26318
2023-02-15,119.379,119.382,119.315,119.33,16570
2023-02-16,119.335,119.428,119.2,119.341,60724
2023-02-17,119.37,119.431,119.334,119.377,15456
2023-02-20,119.382,119.415,119.341,119.349,29136
2023-02-21,119.34,119.351,119.32,119.329,16480
2023-02-22,119.329,119.395,119.329,119.353,28858
2023-02-23,119.361,119.375,119.352,119.36,37264
2023-02-24,119.38,119.38,119.342,119.344,27413
2023-02-27,119.342,119.359,119.275,119.32,26066
2023-02-28,119.343,119.343,119.29,119.303,33503
2023-03-01,119.349,119.349,119.304,119.324,26557
2023-03-02,119.324,119.355,119.209,119.295,29092
2023-03-03,119.29,119.3,119.252,119.277,45820
2023-03-06,119.31,119.48,119.31,119.436,24260
2023-03-07,119.479,119.587,119.439,119.573,22226
2023-03-08,119.62,119.699,119.575,119.698,24639
2023-03-09,119.7,119.71,119.657,119.696,35823
2023-03-10,119.7,119.78,119.646,119.74,18646
2023-03-13,119.74,119.8,119.7,119.78,23750
2023-03-14,119.753,119.855,119.749,119.819,19853
2023-03-15,119.82,119.826,119.76,119.769,24094
2023-03-16,119.776,119.91,119.776,119.886,24975
2023-03-17,119.886,119.964,119.871,119.962,29322
2023-03-20,119.961,120.03,119.95,119.999,17958
2023-03-21,120.006,120.042,119.8,119.827,31656
2023-03-22,119.783,119.877,119.719,119.877,33288
2023-03-23,119.877,119.919,119.804,119.853,26263
2023-03-24,119.853,119.884,119.801,119.815,33021
2023-03-27,119.829,119.883,119.791,119.853,30443
2023-03-28,119.854,119.89,119.814,119.845,30850
2023-03-29,119.845,119.929,119.8,119.92,62080
2023-03-30,119.906,120.023,119.772,119.798,23236
2023-03-31,119.848,119.92,119.83,119.852,41514
2023-04-03,119.9,119.901,119.862,119.874,41310
2023-04-04,119.875,119.921,119.875,119.917,83945
2023-04-06,119.92,119.984,119.92,119.938,72305
2023-04-07,119.95,120.048,119.95,120.02,60654
2023-04-10,120.022,120.09,120.022,120.09,81044
2023-04-11,120.091,120.18,120.091,120.099,45804
2023-04-12,120.141,120.245,120.112,120.224,66650
2023-04-13,120.273,120.274,120.232,120.254,57227
2023-04-14,120.269,120.269,120.135,120.194,54648
2023-04-17,120.194,120.23,120.14,120.186,57118
2023-04-18,120.181,120.217,120.136,120.214,35358
2023-04-19,120.22,120.4,120.22,120.33,57137
2023-04-20,120.325,120.42,120.2,120.239,42035
2023-04-21,120.263,120.409,120.263,120.407,63657
2023-04-24,120.422,120.538,120.422,120.51,45599
2023-04-25,120.558,120.558,120.51,120.525,39333
2023-04-26,120.526,120.575,120.486,120.573,91850
2023-04-27,120.6,120.82,120.6,120.664,79322
2023-04-28,120.714,120.895,120.679,120.749,63136
2023-05-04,120.826,121.0,120.826,120.964,41463
2023-05-05,121.009,121.165,121.009,121.165,58506
2023-05-08,121.998,121.998,120.989,121.035,55394
2023-05-09,121.029,121.166,120.985,121.149,40956
2023-05-10,121.134,121.335,121.134,121.311,54385
2023-05-11,121.412,121.548,121.41,121.487,29977
2023-05-12,121.498,121.537,121.331,121.365,35941
2023-05-15,121.37,121.48,121.355,121.36,43507
2023-05-16,121.376,121.376,121.263,121.316,47358
2023-05-17,121.36,121.42,121.302,121.305,48228
2023-05-18,121.399,121.399,121.08,121.296,27972
2023-05-19,121.311,121.43,121.31,121.427,33974
2023-05-22,121.39,121.49,121.377,121.453,44920
2023-05-23,121.46,121.73,121.46,121.708,59215
2023-05-24,121.729,121.743,121.58,121.667,55428
2023-05-25,121.666,121.666,121.525,121.564,46397
2023-05-26,121.565,121.613,121.321,121.352,63929
2023-05-29,121.358,121.46,121.324,121.459,42139
2023-05-30,121.462,121.525,121.45,121.465,69094
2023-05-31,121.469,121.52,121.469,121.504,35566
2023-06-01,121.563,121.68,121.563,121.654,45998
2023-06-02,121.7,121.701,121.566,121.579,39382
2023-06-05,121.56,121.653,121.545,121.626,53131
2023-06-06,121.651,121.76,121.651,121.76,46145
2023-06-07,121.758,121.87,121.71,121.869,53962
2023-06-08,121.867,121.889,121.801,121.844,47363
2023-06-09,121.856,122.023,121.841,121.977,42128
2023-06-12,121.97,122.08,121.97,122.058,44398
2023-06-13,122.099,122.282,122.072,122.279,53574
2023-06-14,122.399,122.61,122.282,122.598,54915
2023-06-15,122.548,122.598,122.22,122.245,43652
2023-06-16,122.0,122.118,121.72,121.794,51001
2023-06-19,121.826,121.913,121.725,121.888,35417
2023-06-20,121.87,121.899,121.771,121.866,13496
2023-06-21,121.87,122.077,121.87,122.01,61584
2023-06-26,122.01,122.21,122.01,122.169,44786
2023-06-27,122.163,122.164,121.91,121.972,48967
2023-06-28,121.972,122.058,121.966,121.989,51347
2023-06-29,121.988,122.05,121.939,122.031,14362
2023-06-30,122.056,122.268,122.05,122.262,27968
2023-07-03,122.31,122.337,122.158,122.203,83528
2023-07-04,122.2,122.3,122.153,122.217,42762
2023-07-05,122.25,122.251,122.168,122.233,47124
2023-07-06,122.237,122.309,122.237,122.276,41824
2023-07-07,122.273,122.311,122.266,122.309,52519
2023-07-10,122.307,122.341,122.265,122.331,38774
2023-07-11,122.35,122.499,122.35,122.426,37391
2023-07-12,122.44,122.475,122.399,122.447,30680
2023-07-13,122.445,122.456,122.36,122.395,22918
2023-07-14,122.396,122.396,122.327,122.346,26761
2023-07-17,122.359,122.464,122.359,122.463,36282
2023-07-18,122.48,122.65,122.476,122.638,17875
2023-07-19,122.644,122.67,122.566,122.614,21550
2023-07-20,122.617,122.635,122.545,122.623,40626
2023-07-21,122.672,122.785,122.672,122.771,30756
2023-07-24,122.784,122.873,122.783,122.854,30726
2023-07-25,122.721,122.721,122.334,122.392,38412
2023-07-26,122.392,122.525,122.37,122.51,30509
2023-07-27,122.545,122.672,122.545,122.644,32295
2023-07-28,122.68,122.725,122.539,122.603,33394
2023-07-31,122.59,122.59,122.3,122.454,26995
2023-08-01,122.506,122.601,122.475,122.545,34057
2023-08-02,122.594,122.655,122.562,122.651,30283
2023-08-03,122.657,122.742,122.656,122.714,51052
2023-08-04,122.717,122.85,122.601,122.715,34556
2023-08-07,122.75,122.792,122.723,122.758,26507
2023-08-08,122.752,122.808,122.752,122.795,11776
2023-08-09,122.838,122.839,122.804,122.835,25833
2023-08-10,122.84,122.845,122.789,122.819,30896
2023-08-11,122.82,122.841,122.797,122.836,30889
2023-08-14,122.881,122.967,122.879,122.949,31843
2023-08-15,122.965,123.3,122.965,123.279,24617
2023-08-16,123.329,123.55,123.329,123.475,28746
2023-08-17,123.483,123.573,123.387,123.465,33510
2023-08-18,123.415,123.56,123.33,123.54,22747
2023-08-21,123.59,123.845,123.571,123.819,26468
2023-08-22,123.819,123.848,123.653,123.675,23708
2023-08-23,123.669,123.779,123.63,123.663,33677
2023-08-24,123.652,123.675,123.591,123.636,45245
2023-08-25,123.652,123.692,123.56,123.579,27030
2023-08-28,123.202,123.497,122.56,123.491,54680
2023-08-29,123.491,123.492,123.216,123.271,27928
2023-08-30,123.271,123.384,123.183,123.342,31539
2023-08-31,123.38,123.439,123.368,123.427,27278
2023-09-01,123.423,123.423,123.264,123.304,21597
2023-09-04,123.101,123.17,122.92,122.942,27812
2023-09-05,122.992,123.018,122.945,123.012,25201
2023-09-06,123.05,123.069,122.865,122.869,23348
2023-09-07,122.869,122.877,122.751,122.76,23193
2023-09-08,122.8,122.891,122.751,122.848,30233
2023-09-11,122.821,122.844,122.73,122.835,27190
2023-09-12,122.911,122.92,122.83,122.866,28595
